index,u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
182,91.03656006,18.86786842,36.46320343,-92.62866211,28.8846035,4999.955566,-141.8753662,52.99798584,29.90910912,22.80921555,19.85474777,48.44150925
183,91.00228882,18.90115738,36.47690582,-92.58541107,28.99004745,4999.949707,-141.8375702,52.95828629,29.94886398,22.89307785,19.85357666,48.42704391
184,90.86915588,18.93771744,36.44688797,-92.69706726,29.05252266,4999.952637,-141.8392334,52.9471283,29.99116325,22.95639801,19.85273933,48.40998077
185,90.7339325,18.96396828,36.43673325,-92.73353577,29.09207153,4999.951172,-141.8470917,52.93642426,30.0096283,23.01334572,19.85213852,48.45302963
186,90.71053314,18.98155594,36.47770691,-92.75656891,29.17160988,4999.952637,-141.7911835,52.97509003,30.08828354,23.05770683,19.85170746,48.43688583
187,90.53261566,19.02466583,36.57721329,-92.59902954,29.29509735,4999.958984,-141.8022919,52.88383865,30.14360237,23.08914375,19.85140038,48.44111252
188,90.6099472,19.09151459,36.74871445,-92.57361603,29.38443756,4999.95752,-141.7853546,52.88494492,30.21022606,23.11166954,19.85117912,48.45441818
189,90.61088562,19.12113762,36.92094803,-92.51157379,29.4628849,4999.956055,-141.8996887,52.87264633,30.26066208,23.11979103,19.85102081,48.47478867
190,90.73569489,19.10669327,36.97602844,-92.40684509,29.54172134,4999.952148,-141.9473724,52.87648392,30.30403137,23.12910843,19.85090637,48.5088501
191,90.85569763,19.08327866,36.97723389,-92.35192871,29.59532928,4999.954102,-142.0603333,52.89785385,30.31808662,23.14030647,19.85082626,48.52030945
192,90.99063873,19.04105759,36.98119736,-92.20011902,29.64498901,4999.952637,-142.1869812,52.86287689,30.3467598,23.14894676,19.85076714,48.51551437
193,91.07131195,18.97367287,37.1027298,-92.12889862,29.68803215,4999.953125,-142.2007294,52.85258484,30.38329697,23.15671921,19.85072517,48.58817291
194,91.17299652,18.9281311,37.2997551,-92.14614868,29.72558212,4999.95752,-142.2782593,52.86466217,30.42771339,23.16175079,19.85069656,48.56769943
195,91.18315887,18.90225983,37.42251968,-92.15170288,29.80169296,4999.959473,-142.3373566,52.86611176,30.47585678,23.16712761,19.85067368,48.47370529
196,91.23214722,18.86408234,37.54161835,-92.05570221,29.85509109,4999.952637,-142.2929993,52.83079147,30.51580048,23.18532562,19.85065842,48.39569473
197,91.14637756,18.82885361,37.64002609,-92.10437775,29.87531281,4999.957031,-142.3280182,52.84065628,30.54608917,23.197649,19.85064888,48.3771019
198,91.097229,18.82160759,37.76012802,-92.23810577,29.95345306,4999.961914,-142.285675,52.88619614,30.58510971,23.20689392,19.85063934,48.40517426
199,90.97660828,18.83895493,37.91073608,-92.21465302,30.05494499,4999.961426,-142.1727448,52.84930801,30.60480118,23.21013069,19.85063362,48.35939789
200,91.07769775,18.85053444,37.99382019,-92.40193939,30.14425659,4999.952148,-142.0380096,52.93950653,30.63897324,23.20588875,19.85062981,48.38871002
201,91.08217621,18.85599709,38.07181931,-92.44802094,30.22904587,4999.961426,-141.9803619,52.9759903,30.67448235,23.21344566,19.8506279,48.41187668
202,91.10294342,18.88708115,38.20959854,-92.48551941,30.29718399,4999.956543,-141.8994446,52.97417068,30.69097519,23.23322105,19.85062599,48.3731308
203,91.11626434,18.93311882,38.31026459,-92.55474854,30.36848259,4999.963379,-141.8404388,53.01437759,30.70628357,23.26328278,19.85062408,48.33746338
204,91.09755707,18.97204018,38.39972687,-92.58670044,30.42626953,4999.961426,-141.8013763,52.99259186,30.74359322,23.28834724,19.85062218,48.4013443
205,90.91034698,19.01943016,38.55582047,-92.5971756,30.52588654,4999.961426,-141.7599182,52.95080185,30.78638458,23.32122421,19.85062218,48.37181854
206,90.91657257,19.08098984,38.72327805,-92.6922226,30.60798454,4999.950195,-141.7098389,52.99070358,30.84840965,23.36712646,19.85062218,48.35120392
207,90.8123703,19.12677002,38.81684494,-92.71723938,30.64769554,4999.949707,-141.7117615,52.98273087,30.87114716,23.41348839,19.85062218,48.33944321
208,90.76422882,19.15601158,38.84537125,-92.78856659,30.67301941,4999.952637,-141.6318054,52.95333862,30.88881302,23.45326996,19.85062027,48.34433365
209,90.6505661,19.1789093,38.85985184,-92.89875793,30.69918442,4999.95459,-141.6484375,52.98407745,30.94035721,23.48104668,19.85062027,48.41215134
210,90.54389954,19.17656517,38.90608978,-92.83797455,30.79216003,4999.961426,-141.7330017,52.95698547,30.97413635,23.5020256,19.85062027,48.45560455
211,90.4206543,19.14043999,39.01632309,-92.83599091,30.92892456,4999.963379,-141.7205963,52.94186783,31.01334,23.51166344,19.85062027,48.52297592
212,90.52187347,19.08055115,39.12371063,-92.72475433,31.04430962,4999.959961,-141.7302399,52.93460083,31.0861969,23.52708054,19.85062027,48.53599167
213,90.51613617,19.01645851,39.2113266,-92.63218689,31.12698555,4999.958008,-141.916153,52.93090057,31.13195992,23.55680466,19.85062027,48.58040619
214,90.72742462,18.969841,39.27261353,-92.46376801,31.19239616,4999.959473,-141.9459991,52.89428329,31.16740417,23.58532715,19.85062027,48.53562927
215,90.90000916,18.94601631,39.32354736,-92.33728027,31.24397469,4999.947754,-142.0370941,52.88177872,31.20413017,23.62647057,19.85062027,48.53637695
216,91.04994965,18.93245888,39.36003876,-92.30831909,31.28224564,4999.952148,-142.1278381,52.94079971,31.2201004,23.67852974,19.85062027,48.52127457
217,90.96534729,18.90428734,39.38618851,-92.19778442,31.32852173,4999.959961,-142.2147064,52.8722496,31.18964958,23.74059868,19.85062027,48.4652977
218,91.08208466,18.8814621,39.40407562,-92.20905304,31.36779594,4999.954102,-142.2001495,52.86335373,31.21998596,23.79427338,19.85062027,48.39492798
219,91.08007813,18.86175156,39.41156387,-92.23653412,31.39103508,4999.961914,-142.2227478,52.87771606,31.26449203,23.83388901,19.85062027,48.36032104
220,91.03614807,18.86149025,39.41662979,-92.19117737,31.4056797,4999.95752,-142.2306824,52.84486771,31.26235771,23.86269951,19.85062027,48.33071136
221,91.07294464,18.8964138,39.42673874,-92.2576828,31.43247986,4999.952637,-142.1298828,52.86854553,31.27750587,23.88731384,19.85062027,48.34148026
222,91.02215576,18.93905067,39.43397903,-92.36270905,31.53756523,4999.956543,-142.0886536,52.89812469,31.30868912,23.92095757,19.85062027,48.3237381
223,90.87057495,18.96471786,39.43917084,-92.39803314,31.68374825,4999.956055,-141.9941559,52.88234329,31.37730408,23.97122192,19.85062027,48.34096146
224,90.94876862,18.97974586,39.44288635,-92.58926392,31.7671299,4999.952148,-141.8799438,52.94416428,31.40636826,24.02075577,19.85062027,48.32840729
225,90.94424438,19.01566887,39.44555283,-92.67764282,31.79367065,4999.960938,-141.8378296,52.98006058,31.45130539,24.07217407,19.85062027,48.30574417
226,90.9726181,19.08546066,39.44746017,-92.67691803,31.84336281,4999.956055,-141.7693634,52.97052765,31.46726608,24.1287384,19.85062027,48.34077454
227,90.99691772,19.1396904,39.476017,-92.67407227,31.90018272,4999.959961,-141.7003174,52.95904922,31.5095768,24.21227074,19.85062027,48.32364655
228,90.98123932,19.17975044,39.51743317,-92.72694397,31.96865654,4999.96582,-141.6632996,52.98633575,31.5316925,24.31361771,19.85062027,48.39083099
229,90.77033997,19.20571899,39.54343033,-92.74423981,32.03337097,4999.959961,-141.6167908,52.95230484,31.56202888,24.39744377,19.85062027,48.39466476
230,90.77941895,19.21056557,39.71526718,-92.9784317,32.07788849,4999.952637,-141.5325928,53.02857208,31.55552292,24.45407677,19.85062027,48.441185
231,90.65969849,19.19058418,39.8888092,-92.99996185,32.11984634,4999.946777,-141.543045,53.01666641,31.57721329,24.51265717,19.85062027,48.45380402
232,90.56625366,19.15247154,39.87126923,-92.93725586,32.14630127,4999.958008,-141.55513,52.97652054,31.65173721,24.56575966,19.85062027,48.50336838
233,90.51049805,19.10416412,39.82160568,-92.95561981,32.16277695,4999.954102,-141.5639038,52.98980713,31.71663666,24.59702492,19.85062027,48.52973557
234,90.46749878,19.04506874,39.7305069,-92.90306091,32.18312073,4999.956543,-141.6237183,52.96862411,31.80275345,24.62793922,19.85062027,48.5073967
235,90.33568573,19.00377655,39.83203888,-92.82726288,32.21185684,4999.963379,-141.6707458,52.91792297,31.85768509,24.66321373,19.85062027,48.57642746
236,90.49346924,18.96854401,40.1245575,-92.77465057,32.28024292,4999.960938,-141.6844635,52.95899963,31.90634155,24.69749069,19.85062027,48.60686874
237,90.55082703,18.93932343,40.2742424,-92.6708374,32.35770798,4999.955566,-141.8527679,52.92599106,31.92671394,24.72906876,19.85062027,48.596138
238,90.70828247,18.92587662,40.35503006,-92.52745819,32.38989639,4999.957031,-141.959671,52.90781784,31.93697357,24.75169563,19.85062027,48.62520218
239,90.89060211,18.90598106,40.55237961,-92.39398193,32.42997742,4999.953125,-142.0230865,52.88922119,31.93288803,24.76535797,19.85062027,48.51115036
240,91.05232239,18.91976547,40.71832275,-92.42449188,32.51633453,4999.95459,-142.0415192,52.94712067,31.94192123,24.77828217,19.85062027,48.51282883
241,90.92259216,18.96296883,40.8343544,-92.4604187,32.63663483,4999.956055,-142.1165924,52.93702316,31.97068787,24.79436493,19.85062027,48.52032089
242,90.94247437,18.98525238,40.93535614,-92.4101944,32.71592331,4999.959473,-142.1378326,52.89484787,32.03974533,24.80299568,19.86421394,48.44126511
243,90.93751526,19.00839996,41.13769531,-92.44762421,32.75358963,4999.959473,-142.126297,52.92126465,32.12389374,24.81053352,19.87763596,48.41965485
244,90.94018555,19.04099274,41.40620422,-92.46475983,32.76229858,4999.960449,-142.0645752,52.90551758,32.1568222,24.83075905,19.86997795,48.40547562
245,90.94389343,19.10276604,41.6440773,-92.48499298,32.76313782,4999.952637,-141.9894714,52.92441559,32.1566658,24.86480904,19.86449051,48.36201859
246,90.90255737,19.15275002,41.8153038,-92.54972839,32.81046677,4999.957031,-141.9443054,52.9603157,32.17219543,24.88773155,19.86055946,48.3371582
247,90.88593292,19.19258881,41.87818146,-92.62444305,32.89017105,4999.955078,-141.7284088,52.95357895,32.23018646,24.90057755,19.85774231,48.37962341
248,90.95507813,19.22751617,41.92184448,-92.73790741,32.93468094,4999.953125,-141.6399994,53.02351761,32.3173027,24.93383026,19.86889076,48.372715
249,90.9475708,19.24651146,42.03318787,-92.74376678,32.99374771,4999.963867,-141.6217651,53.03926468,32.39028931,24.98419762,19.88044739,48.32442856
250,90.95890045,19.2450695,42.23519897,-92.70535278,33.07198715,4999.953613,-141.5705872,53.00310898,32.42791367,25.03297806,19.87199211,48.3503952
251,90.94374847,19.23231888,42.37705612,-92.76324463,33.14873123,4999.955566,-141.5247345,52.9963913,32.44504929,25.06831169,19.86593437,48.3005867
252,90.80593872,19.21019173,42.455616,-92.91316223,33.20158005,4999.959473,-141.5859833,53.03196716,32.47608948,25.09610748,19.86159325,48.34500122
253,90.53860474,19.15871048,42.49292374,-92.98614502,33.23182678,4999.956055,-141.5731201,52.99284744,32.51774216,25.11149216,19.85848236,48.38441849
254,90.56271362,19.08918762,42.50716782,-93.04898834,33.30383682,4999.952148,-141.4554901,53.01914215,32.58288193,25.13679123,19.85625458,48.33883286
255,90.51444244,19.02944756,42.59181213,-93.06382751,33.39954758,4999.954102,-141.4183502,52.9957428,32.60962677,25.20749664,19.85465622,48.4182663
256,90.43267059,18.97476768,42.71959305,-92.99500275,33.47442627,4999.955078,-141.4631958,52.96246719,32.62260437,25.2630024,19.85351181,48.41266632
257,90.35878754,18.92767906,42.81690216,-92.92763519,33.5441246,4999.958496,-141.5477448,52.94710159,32.6235466,25.29785156,19.85269356,48.46806717
258,90.40194702,18.90551758,42.83627319,-92.85688782,33.57904053,4999.960938,-141.568512,52.94225693,32.63599396,25.33153152,19.85210609,48.43361664
259,90.32443237,18.89562225,42.81918335,-92.76014709,33.59783173,4999.959961,-141.6096039,52.90132141,32.66765976,25.36470795,19.86527824,48.47219086
260,90.38250732,18.89532471,42.82613754,-92.81241608,33.63841629,4999.958496,-141.7644196,52.94904327,32.69661331,25.42722702,19.91875458,48.59165955
261,90.55604553,18.93949318,42.92171478,-92.59868622,33.66941833,4999.955566,-141.8582001,52.89296341,32.73419571,25.49241447,19.95072746,48.60142899
262,90.7445755,18.98387718,43.08913422,-92.46403503,33.68175507,4999.952637,-141.9355469,52.89596939,32.76948166,25.53380394,19.94911194,48.55978775
263,90.93701935,19.02501678,43.19725037,-92.45681763,33.69052124,4999.952637,-141.9455414,52.91992569,32.81249619,25.56604385,19.96837425,48.5280304
264,91.0076828,19.08671951,43.25489044,-92.38179016,33.71876907,4999.954102,-141.9739685,52.93334198,32.84975433,25.58501434,20.0719471,48.40017319
265,90.89788818,19.13269043,43.29444885,-92.42641449,33.80934143,4999.958496,-141.978363,52.92534637,32.87866974,25.59394073,20.16199112,48.44062805
266,90.94308472,19.18459702,43.2569313,-92.33792114,33.9466362,4999.954102,-141.9318085,52.87799454,32.92341232,25.60323334,20.10006332,48.40014267
267,90.87793732,19.22500038,43.29566956,-92.4394989,34.04765701,4999.956055,-141.9565735,52.92744827,32.95504379,25.62340355,20.06282616,48.42440796
268,90.81693268,19.25196266,43.47246552,-92.48590851,34.09275436,4999.961914,-141.9483795,52.91049576,32.96044159,25.6567955,20.0026722,48.41656113
269,90.88863373,19.26289368,43.56396103,-92.52101898,34.12444305,4999.95166,-141.808197,52.94206238,33.02838135,25.68515778,19.95956993,48.3020401
270,90.85661316,19.26973534,43.63218689,-92.53617859,34.19202423,4999.947266,-141.755188,52.9333725,33.06163788,25.70961189,19.92868614,48.28682327
271,90.73368835,19.26314735,43.75231934,-92.69009399,34.26628494,4999.952637,-141.6405487,52.96572113,33.11442947,25.72712517,19.90655708,48.32032776
272,90.86017609,19.23354149,43.83792877,-92.77215576,34.32455826,4999.954102,-141.5012054,53.00074768,33.12651825,25.74995804,19.89070129,48.35573959
273,90.81007385,19.19722557,43.95166397,-92.8660202,34.3618927,4999.954102,-141.52005,53.0253067,33.10521698,25.80131149,19.87933922,48.39186478
274,90.7912674,19.14149857,44.03819275,-92.87012482,34.38793945,4999.956055,-141.4842224,53.01340103,33.14827728,25.8516407,19.87119865,48.37561035
275,90.75272369,19.06051445,44.08394623,-92.8230896,34.43062973,4999.953613,-141.4486084,52.96520615,33.2112999,25.88797569,19.86536598,48.35218811
276,90.60682678,19.00588417,44.09134674,-92.93618774,34.45947647,4999.958984,-141.4820251,52.96530151,33.24151993,25.92076492,19.87477875,48.32288361
277,90.38634491,18.98034859,44.16365433,-93.03894043,34.48671722,4999.958984,-141.4052887,52.9487381,33.28482056,25.95993233,19.91196823,48.37277222
278,90.35681915,18.96609497,44.28876114,-93.05673981,34.52351379,4999.952148,-141.3548126,52.92908096,33.31760788,26.00821114,19.94218254,48.33613205
279,90.28271484,18.97376633,44.37415695,-93.05349731,34.54988098,4999.957031,-141.4152222,52.93075943,33.33320999,26.04333496,19.94709778,48.37464905
280,90.21850586,19.00649261,44.39276886,-92.99279785,34.56070328,4999.953125,-141.4892426,52.8987999,33.40625,26.06179428,19.96444511,48.4176178
281,90.27662659,19.03978539,44.40026474,-92.92749786,34.56966782,4999.95166,-141.4913788,52.89216232,33.43283463,26.08247375,20.02382278,48.40847397
282,90.32563019,19.06040001,44.41051102,-92.79185486,34.60596085,4999.958008,-141.5879059,52.88412857,33.49645233,26.12407875,20.04551888,48.47916794
283,90.34194183,19.07235527,44.45065689,-92.7714386,34.63823318,4999.955566,-141.5982971,52.89963531,33.49811554,26.16999817,19.99707413,48.55363464
284,90.56465912,19.11758232,44.53564453,-92.6295929,34.67393112,4999.955078,-141.6394043,52.872612,33.53373337,26.19658279,19.97866058,48.51842117
285,90.69650269,19.17788124,44.63117599,-92.56877136,34.74993134,4999.95459,-141.7848663,52.89984131,33.58076477,26.22801971,19.94236565,48.54114914
286,90.85897827,19.21577644,44.62148666,-92.52997589,34.84066391,4999.956543,-141.8327332,52.90593338,33.63328552,26.26207733,19.91635895,48.48609924
287,90.81271362,19.25045586,44.65003586,-92.47322845,34.93348312,4999.95459,-141.9670715,52.87508011,33.68347168,26.28725243,19.89772415,48.4131546
288,90.83647156,19.27530479,44.64232635,-92.43643188,35.02500916,4999.95459,-141.9540253,52.84764481,33.65328979,26.30166054,19.8843708,48.33385468
289,90.71805573,19.29157639,44.71942902,-92.4958725,35.12905502,4999.959961,-141.908783,52.84903717,33.71591949,26.31044579,19.87480354,48.35611725
290,90.79332733,19.29853439,44.85174942,-92.57485199,35.2169075,4999.960449,-141.8059692,52.89803696,33.76795197,26.32229805,19.86794853,48.39633179
291,90.74464417,19.29366302,44.8650589,-92.54566193,35.27526474,4999.959473,-141.8085938,52.88985825,33.78419113,26.33638382,19.86303711,48.35322189
292,90.75574493,19.24823952,44.87248993,-92.6218338,35.31669998,4999.955078,-141.7146759,52.92829514,33.8433609,26.34384918,19.85951614,48.38358688
293,90.73755646,19.20104027,44.9914093,-92.74765778,35.39276123,4999.956055,-141.6609192,52.95815277,33.86935425,26.3450737,19.85699463,48.32834625
294,90.7091217,19.13979149,45.11570358,-92.77735901,35.49688339,4999.958984,-141.6272278,52.96537781,33.89699936,26.35139275,19.85518837,48.41299438
295,90.55667114,19.06902885,45.18212128,-92.85629272,35.56663513,4999.95752,-141.5523071,52.95734406,33.92142487,26.35908127,19.85389328,48.46346664
296,90.66021729,19.00759315,45.27710342,-92.90898895,35.6238327,4999.954102,-141.442337,52.97496414,33.94061279,26.36413002,19.85296631,48.38625336
297,90.7151413,18.95850182,45.36869812,-92.92967224,35.68037033,4999.956055,-141.3570557,52.98093414,33.93267441,26.3690567,19.85910416,48.38677979
298,90.66815186,18.93276405,45.42117691,-92.96143341,35.7196312,4999.960449,-141.3519897,53.00924301,33.97206879,26.37235832,19.90043068,48.37825775
299,90.58716583,18.93361092,45.47797012,-93.04784393,35.73588562,4999.955078,-141.3521271,53.03406143,33.96878815,26.37580299,19.97720909,48.38077927
300,90.46346283,18.96432686,45.60593796,-93.08092499,35.77642059,4999.956055,-141.3486481,53.00292206,33.94081497,26.3782711,20.03296852,48.41302872
